Name: usd2brl
Data Provider: www.debit.com.br
Url: www.debit.com.br/consulta20.php?indexador=12&imes=01&iano=2000&fmes=12&fano=2014
Description: Dollar to BRL exchange Rate
time,rate
2005-01-10,2.6970000000000001
2005-01-11,2.71
2005-01-12,2.7109999999999999
2005-01-13,2.7000000000000002
2005-01-13,2.7000000000000002
2005-01-14,2.7069999999999999
2005-01-15,2.7069999999999999
2005-01-16,2.7069999999999999
2005-01-17,2.7000000000000002
2005-01-18,2.7130000000000001
2005-01-19,2.718
2005-01-20,2.7210000000000001
2005-01-21,2.6989999999999998
2005-01-22,2.6989999999999998
2005-01-23,2.6989999999999998
2005-01-24,2.677
2005-01-25,2.6789999999999998
2005-01-26,2.6739999999999999
2005-01-27,2.6640000000000001
2005-01-28,2.6579999999999999
2005-01-29,2.6579999999999999
2005-01-30,2.6579999999999999
2005-01-31,2.6240000000000001
2005-02-01,2.6120000000000001
2005-02-02,2.6230000000000002
2005-02-03,2.601
2005-02-04,2.6019999999999999
2005-02-05,2.6019999999999999
2005-02-06,2.6019999999999999
2005-02-07,2.6019999999999999
2005-02-08,2.6019999999999999
2005-02-09,2.6070000000000002
2005-02-10,2.6110000000000002
2005-02-11,2.617
2005-02-12,2.617
2005-02-13,2.617
2005-02-14,2.5830000000000002
2005-02-15,2.5750000000000002
2005-02-16,2.5920000000000001
2005-02-16,2.5920000000000001
2005-02-17,2.573
2005-02-18,2.5609999999999999
2005-02-19,2.5609999999999999
2005-02-20,2.5609999999999999
2005-02-21,2.5750000000000002
2005-02-22,2.593
2005-02-23,2.585
2005-02-24,2.609
2005-02-25,2.6309999999999998
2005-02-26,2.6309999999999998
2005-02-27,2.6309999999999998
2005-02-28,2.5880000000000001
2005-03-01,2.6160000000000001
2005-03-02,2.641
2005-03-03,2.669
2005-03-04,2.6549999999999998
2005-03-05,2.6549999999999998
2005-03-06,2.6549999999999998
2005-03-07,2.6760000000000002
2005-03-08,2.6930000000000001
2005-03-09,2.7109999999999999
2005-03-10,2.7309999999999999
2005-03-11,2.7010000000000001
2005-03-12,2.7010000000000001
2005-03-13,2.7010000000000001
2005-03-14,2.7519999999999998
2005-03-15,2.7610000000000001
2005-03-16,2.7559999999999998
2005-03-17,2.7509999999999999
2005-03-18,2.7160000000000002
2005-03-19,2.7160000000000002
2005-03-20,2.7160000000000002
2005-03-21,2.7280000000000002
2005-03-22,2.7050000000000001
2005-03-22,2.7050000000000001
2005-03-23,2.7400000000000002
2005-03-24,2.73
2005-03-25,2.73
2005-03-26,2.73
2005-03-27,2.73
2005-03-28,2.738
2005-03-29,2.702
2005-03-30,2.6800000000000002
2005-03-31,2.665
2005-04-01,2.6539999999999999
2005-04-02,2.6539999999999999
2005-04-03,2.6539999999999999
2005-04-04,2.6589999999999998
2005-04-05,2.625
2005-04-06,2.6059999999999999
2005-04-07,2.601
2005-04-08,2.593
2005-04-09,2.593
2005-04-10,2.593
2005-04-11,2.5779999999999998
2005-04-12,2.589
2005-04-13,2.5590000000000002
2005-04-14,2.5609999999999999
2005-04-15,2.5960000000000001
2005-04-16,2.5960000000000001
2005-04-17,2.5960000000000001
2005-04-18,2.605
2005-04-19,2.5819999999999999
2005-04-20,2.5640000000000001
2005-04-21,2.5640000000000001
2005-04-22,2.5379999999999998
2005-04-23,2.5379999999999998
2005-04-24,2.5379999999999998
2005-04-25,2.5299999999999998
2005-04-25,2.5299999999999998
2005-04-26,2.5350000000000001
2005-04-27,2.5190000000000001
2005-04-28,2.5209999999999999
2005-04-29,2.5310000000000001
2005-04-30,2.5310000000000001
2005-05-01,2.5310000000000001
2005-05-02,2.5139999999999998
2005-05-03,2.5
2005-05-04,2.476
2005-05-05,2.468
2005-05-06,2.4590000000000001
2005-05-07,2.4590000000000001
2005-05-08,2.4590000000000001
2005-05-09,2.4529999999999998
2005-05-10,2.464
2005-05-11,2.4710000000000001
2005-05-12,2.464
2005-05-13,2.4710000000000001
2005-05-14,2.4710000000000001
2005-05-15,2.4710000000000001
2005-05-16,2.476
2005-05-17,2.4769999999999999
2005-05-18,2.4630000000000001
2005-05-19,2.4449999999999998
2005-05-20,2.4489999999999998
2005-05-21,2.4489999999999998
2005-05-22,2.4489999999999998
2005-05-23,2.4289999999999998
2005-05-24,2.431
2005-05-25,2.4079999999999999
2005-05-26,2.4079999999999999
2005-05-27,2.3820000000000001
2005-05-28,2.3820000000000001
2005-05-29,2.3820000000000001
2005-05-29,2.3820000000000001
2005-05-30,2.3780000000000001
2005-05-31,2.403
2005-06-01,2.4279999999999999
2005-06-02,2.419
2005-06-03,2.4020000000000001
2005-06-04,2.4020000000000001
2005-06-05,2.4020000000000001
2005-06-06,2.4569999999999999
2005-06-07,2.4620000000000002
2005-06-08,2.4460000000000002
2005-06-09,2.496
2005-06-10,2.4710000000000001
2005-06-11,2.4710000000000001
2005-06-12,2.4710000000000001
2005-06-13,2.4550000000000001
2005-06-14,2.4369999999999998
2005-06-15,2.4449999999999998
2005-06-16,2.415
2005-06-17,2.3860000000000001
2005-06-18,2.3860000000000001
2005-06-19,2.3860000000000001
2005-06-20,2.3849999999999998
2005-06-21,2.3759999999999999
2005-06-22,2.3700000000000001
2005-06-23,2.3919999999999999
2005-06-24,2.387
2005-06-25,2.387
2005-06-26,2.387
2005-06-27,2.3820000000000001
2005-06-28,2.3690000000000002
2005-06-29,2.3540000000000001
2005-06-30,2.3500000000000001
2005-07-01,2.3450000000000002
2005-07-02,2.3450000000000002
2005-07-02,2.3450000000000002
2005-07-03,2.3450000000000002
2005-07-04,2.371
2005-07-05,2.3660000000000001
2005-07-06,2.3889999999999998
2005-07-07,2.3879999999999999
2005-07-08,2.3679999999999999
2005-07-09,2.3679999999999999
2005-07-10,2.3679999999999999
2005-07-11,2.339
2005-07-12,2.335
2005-07-13,2.3530000000000002
2005-07-14,2.335
2005-07-15,2.3359999999999999
2005-07-16,2.3359999999999999
2005-07-17,2.3359999999999999
2005-07-18,2.3300000000000001
2005-07-19,2.343
2005-07-20,2.351
2005-07-21,2.3399999999999999
2005-07-22,2.375
2005-07-23,2.375
2005-07-24,2.375
2005-07-25,2.4279999999999999
2005-07-26,2.4649999999999999
2005-07-27,2.4430000000000001
2005-07-28,2.4199999999999999
2005-07-29,2.3900000000000001
2005-07-30,2.3900000000000001
2005-07-31,2.3900000000000001
2005-08-01,2.3780000000000001
2005-08-02,2.3519999999999999
2005-08-03,2.3090000000000002
2005-08-04,2.3029999999999999
2005-08-05,2.3079999999999998
2005-08-05,2.3079999999999998
2005-08-06,2.3079999999999998
2005-08-07,2.3079999999999998
2005-08-08,2.327
2005-08-09,2.2930000000000001
2005-08-10,2.2770000000000001
2005-08-11,2.3439999999999999
2005-08-12,2.3719999999999999
2005-08-13,2.3719999999999999
2005-08-14,2.3719999999999999
2005-08-15,2.3279999999999998
2005-08-16,2.355
2005-08-17,2.3519999999999999
2005-08-18,2.379
2005-08-19,2.448
2005-08-20,2.448
2005-08-21,2.448
2005-08-22,2.383
2005-08-23,2.4079999999999999
2005-08-24,2.4369999999999998
2005-08-25,2.3959999999999999
2005-08-26,2.4009999999999998
2005-08-27,2.4009999999999998
2005-08-28,2.4009999999999998
2005-08-29,2.383
2005-08-30,2.3820000000000001
2005-08-31,2.3559999999999999
2005-09-01,2.3599999999999999
2005-09-02,2.3290000000000002
2005-09-03,2.3290000000000002
2005-09-04,2.3290000000000002
2005-09-05,2.3359999999999999
2005-09-06,2.323
2005-09-07,2.323
2005-09-08,2.319
2005-09-08,2.319
2005-09-09,2.3079999999999998
2005-09-10,2.3079999999999998
2005-09-11,2.3079999999999998
2005-09-12,2.3199999999999998
2005-09-13,2.2599999999999998
2005-09-14,2.3260000000000001
2005-09-15,2.294
2005-09-16,2.2970000000000002
2005-09-17,2.2970000000000002
2005-09-18,2.2970000000000002
2005-09-19,2.294
2005-09-20,2.298
2005-09-21,2.2730000000000001
2005-09-22,2.274
2005-09-23,2.2639999999999998
2005-09-24,2.2639999999999998
2005-09-25,2.2639999999999998
2005-09-26,2.2490000000000001
2005-09-27,2.2570000000000001
2005-09-28,2.2330000000000001
2005-09-29,2.2120000000000002
2005-09-30,2.2280000000000002
2005-10-01,2.2280000000000002
2005-10-02,2.2280000000000002
2005-10-03,2.2280000000000002
2005-10-04,2.2589999999999999
2005-10-05,2.266
2005-10-06,2.29
2005-10-07,2.2480000000000002
2005-10-08,2.2480000000000002
2005-10-09,2.2480000000000002
2005-10-10,2.2370000000000001
2005-10-11,2.2320000000000002
2005-10-12,2.2320000000000002
2005-10-12,2.2320000000000002
2005-10-13,2.2549999999999999
2005-10-14,2.2440000000000002
2005-10-15,2.2440000000000002
2005-10-16,2.2440000000000002
2005-10-17,2.2349999999999999
2005-10-18,2.2389999999999999
2005-10-19,2.2480000000000002
2005-10-20,2.2480000000000002
2005-10-21,2.2639999999999998
2005-10-22,2.2639999999999998
2005-10-23,2.2639999999999998
2005-10-24,2.2589999999999999
2005-10-25,2.2610000000000001
2005-10-26,2.2770000000000001
2005-10-27,2.2890000000000001
2005-10-28,2.262
2005-10-29,2.262
2005-10-30,2.262
2005-10-31,2.2509999999999999
2005-11-01,2.2240000000000002
2005-11-02,2.2240000000000002
2005-11-03,2.2189999999999999
2005-11-04,2.2109999999999999
2005-11-05,2.2109999999999999
2005-11-06,2.2109999999999999
2005-11-07,2.2010000000000001
2005-11-08,2.1930000000000001
2005-11-09,2.177
2005-11-10,2.1669999999999998
2005-11-11,2.161
2005-11-12,2.161
2005-11-13,2.161
2005-11-14,2.2080000000000002
2005-11-15,2.2080000000000002
2005-11-15,2.2080000000000002
2005-11-16,2.202
2005-11-17,2.1880000000000002
2005-11-18,2.2269999999999999
2005-11-19,2.2269999999999999
2005-11-20,2.2269999999999999
2005-11-21,2.2210000000000001
2005-11-22,2.2450000000000001
2005-11-23,2.2389999999999999
2005-11-24,2.2400000000000002
2005-11-25,2.2320000000000002
2005-11-26,2.2320000000000002
2005-11-27,2.2320000000000002
2005-11-28,2.2010000000000001
2005-11-29,2.1869999999999998
2005-11-30,2.2029999999999998
2005-12-01,2.2189999999999999
2005-12-02,2.2069999999999999
2005-12-03,2.2069999999999999
2005-12-04,2.2069999999999999
2005-12-05,2.194
2005-12-06,2.1749999999999998
2005-12-07,2.1930000000000001
2005-12-08,2.222
2005-12-09,2.2509999999999999
2005-12-10,2.2509999999999999
2005-12-11,2.2509999999999999
2005-12-12,2.258
2005-12-13,2.2629999999999999
2005-12-14,2.2789999999999999
2005-12-15,2.298
2005-12-16,2.335
2005-12-17,2.335
2005-12-18,2.335
2005-12-19,2.3799999999999999
2005-12-19,2.3799999999999999
2005-12-20,2.3439999999999999
2005-12-21,2.3050000000000002
2005-12-22,2.3279999999999998
2005-12-23,2.3159999999999998
2005-12-24,2.3159999999999998
2005-12-25,2.3159999999999998
2005-12-26,2.335
2005-12-27,2.3359999999999999
2005-12-28,2.343
2005-12-29,2.323
2005-12-30,2.323
2005-12-31,2.323
2006-01-01,2.323
2006-01-02,2.3380000000000001
2006-01-03,2.3290000000000002
2006-01-04,2.2879999999999998
2006-01-05,2.286
2006-01-06,2.2799999999999998
2006-01-07,2.2799999999999998
2006-01-08,2.2799999999999998
2006-01-09,2.2480000000000002
2006-01-10,2.2610000000000001
2006-01-11,2.282
2006-01-12,2.2629999999999999
2006-01-13,2.274
2006-01-14,2.274
2006-01-15,2.274
2006-01-16,2.2719999999999998
2006-01-17,2.3090000000000002
2006-01-18,2.3210000000000002
2006-01-19,2.3260000000000001
2006-01-20,2.2759999999999998
2006-01-21,2.2759999999999998
2006-01-22,2.2759999999999998
2006-01-22,2.2759999999999998
2006-01-23,2.2559999999999998
2006-01-24,2.242
2006-01-25,2.242
2006-01-26,2.2290000000000001
2006-01-27,2.2149999999999999
2006-01-28,2.2149999999999999
2006-01-29,2.2149999999999999
2006-01-30,2.214
2006-01-31,2.2130000000000001
2006-02-01,2.222
2006-02-02,2.2250000000000001
2006-02-03,2.2069999999999999
2006-02-04,2.2069999999999999
2006-02-05,2.2069999999999999
2006-02-06,2.1829999999999998
2006-02-07,2.1850000000000001
2006-02-08,2.1850000000000001
2006-02-09,2.1680000000000001
2006-02-10,2.1640000000000001
2006-02-11,2.1640000000000001
2006-02-12,2.1640000000000001
2006-02-13,2.1509999999999998
2006-02-14,2.1360000000000001
2006-02-15,2.1349999999999998
2006-02-16,2.1150000000000002
2006-02-17,2.1230000000000002
2006-02-18,2.1230000000000002
2006-02-19,2.1230000000000002
2006-02-20,2.1150000000000002
2006-02-21,2.1539999999999999
2006-02-22,2.1389999999999998
2006-02-23,2.1400000000000001
2006-02-24,2.1379999999999999
2006-02-25,2.1379999999999999
2006-02-25,2.1379999999999999
2006-02-26,2.1379999999999999
2006-02-27,2.1379999999999999
2006-02-28,2.1379999999999999
2006-03-01,2.1139999999999999
2006-03-02,2.1099999999999999
2006-03-03,2.1099999999999999
2006-03-04,2.1099999999999999
2006-03-05,2.1099999999999999
2006-03-06,2.1400000000000001
2006-03-07,2.1659999999999999
2006-03-08,2.1840000000000002
2006-03-09,2.1589999999999998
2006-03-10,2.137
2006-03-11,2.137
2006-03-12,2.137
2006-03-13,2.1320000000000001
2006-03-14,2.1240000000000001
2006-03-15,2.1190000000000002
2006-03-16,2.1080000000000001
2006-03-17,2.1240000000000001
2006-03-18,2.1240000000000001
2006-03-19,2.1240000000000001
2006-03-20,2.1469999999999998
2006-03-21,2.1720000000000002
2006-03-22,2.1499999999999999
2006-03-23,2.1600000000000001
2006-03-24,2.1520000000000001
2006-03-25,2.1520000000000001
2006-03-26,2.1520000000000001
2006-03-27,2.169
2006-03-28,2.2069999999999999
2006-03-29,2.2120000000000002
2006-03-30,2.1859999999999999
2006-03-31,2.1629999999999998
2006-03-31,2.1629999999999998
2006-04-01,2.1629999999999998
2006-04-02,2.1629999999999998
2006-04-03,2.137
2006-04-04,2.133
2006-04-05,2.1320000000000001
2006-04-06,2.1280000000000001
2006-04-07,2.1480000000000001
2006-04-08,2.1480000000000001
2006-04-09,2.1480000000000001
2006-04-10,2.1549999999999998
2006-04-11,2.1379999999999999
2006-04-12,2.1309999999999998
2006-04-13,2.1360000000000001
2006-04-14,2.1360000000000001
2006-04-15,2.1360000000000001
2006-04-16,2.1360000000000001
2006-04-17,2.1339999999999999
2006-04-18,2.1150000000000002
2006-04-19,2.1120000000000001
2006-04-20,2.1190000000000002
2006-04-21,2.1190000000000002
2006-04-22,2.1190000000000002
2006-04-23,2.1190000000000002
2006-04-24,2.1120000000000001
2006-04-25,2.125
2006-04-26,2.117
2006-04-27,2.1030000000000002
2006-04-28,2.085
2006-04-29,2.085
2006-04-30,2.085
2006-05-01,2.085
2006-05-02,2.0579999999999998
2006-05-03,2.073
2006-05-04,2.069
2006-05-04,2.069
2006-05-05,2.0529999999999999
2006-05-06,2.0529999999999999
2006-05-07,2.0529999999999999
2006-05-08,2.0680000000000001
2006-05-09,2.0590000000000002
2006-05-10,2.0579999999999998
2006-05-11,2.0990000000000002
2006-05-12,2.1419999999999999
2006-05-13,2.1419999999999999
2006-05-14,2.1419999999999999
2006-05-15,2.1840000000000002
2006-05-16,2.1339999999999999
2006-05-17,2.202
2006-05-18,2.173
2006-05-19,2.206
2006-05-20,2.206
2006-05-21,2.206
2006-05-22,2.2869999999999999
2006-05-23,2.2909999999999999
2006-05-24,2.3980000000000001
2006-05-25,2.2919999999999998
2006-05-26,2.238
2006-05-27,2.238
2006-05-28,2.238
2006-05-29,2.2730000000000001
2006-05-30,2.3079999999999998
2006-05-31,2.3210000000000002
2006-06-01,2.2509999999999999
2006-06-02,2.2749999999999999
2006-06-03,2.2749999999999999
2006-06-04,2.2749999999999999
2006-06-05,2.2490000000000001
2006-06-06,2.2549999999999999
2006-06-07,2.238
2006-06-07,2.238
2006-06-08,2.27
2006-06-09,2.2589999999999999
2006-06-10,2.2589999999999999
2006-06-11,2.2589999999999999
2006-06-12,2.2879999999999998
2006-06-13,2.2949999999999999
2006-06-14,2.278
2006-06-15,2.278
2006-06-16,2.2429999999999999
2006-06-17,2.2429999999999999
2006-06-18,2.2429999999999999
2006-06-19,2.2509999999999999
2006-06-20,2.2440000000000002
2006-06-21,2.23
2006-06-22,2.2330000000000001
2006-06-23,2.2280000000000002
2006-06-24,2.2280000000000002
2006-06-25,2.2280000000000002
2006-06-26,2.2290000000000001
2006-06-27,2.2360000000000002
2006-06-28,2.218
2006-06-29,2.1709999999999998
2006-06-30,2.1629999999999998
2006-07-01,2.1629999999999998
2006-07-02,2.1629999999999998
2006-07-03,2.1779999999999999
2006-07-04,2.1669999999999998
2006-07-05,2.198
2006-07-06,2.173
2006-07-07,2.1800000000000002
2006-07-08,2.1800000000000002
2006-07-09,2.1800000000000002
2006-07-10,2.1779999999999999
2006-07-11,2.1829999999999998
2006-07-11,2.1829999999999998
2006-07-12,2.198
2006-07-13,2.218
2006-07-14,2.2109999999999999
2006-07-15,2.2109999999999999
2006-07-16,2.2109999999999999
2006-07-17,2.2029999999999998
2006-07-18,2.1909999999999998
2006-07-19,2.1749999999999998
2006-07-20,2.1909999999999998
2006-07-21,2.1970000000000001
2006-07-22,2.1970000000000001
2006-07-23,2.1970000000000001
2006-07-24,2.1899999999999999
2006-07-25,2.202
2006-07-26,2.1880000000000002
2006-07-27,2.1890000000000001
2006-07-28,2.173
2006-07-29,2.173
2006-07-30,2.173
2006-07-31,2.1739999999999999
2006-08-01,2.1890000000000001
2006-08-02,2.1789999999999998
2006-08-03,2.1749999999999998
2006-08-04,2.1819999999999999
2006-08-05,2.1819999999999999
2006-08-06,2.1819999999999999
2006-08-07,2.1829999999999998
2006-08-08,2.1760000000000002
2006-08-09,2.1659999999999999
2006-08-10,2.1579999999999999
2006-08-11,2.1629999999999998
2006-08-12,2.1629999999999998
2006-08-13,2.1629999999999998
2006-08-14,2.1600000000000001
2006-08-14,2.1600000000000001
2006-08-15,2.1389999999999998
2006-08-16,2.1360000000000001
2006-08-17,2.1389999999999998
2006-08-18,2.145
2006-08-19,2.145
2006-08-20,2.145
2006-08-21,2.1299999999999999
2006-08-22,2.1360000000000001
2006-08-23,2.1499999999999999
2006-08-24,2.1520000000000001
2006-08-25,2.1549999999999998
2006-08-26,2.1549999999999998
2006-08-27,2.1549999999999998
2006-08-28,2.1389999999999998
2006-08-29,2.1360000000000001
2006-08-30,2.1360000000000001
2006-08-31,2.1429999999999998
2006-09-01,2.137
2006-09-02,2.137
2006-09-03,2.137
2006-09-04,2.1219999999999999
2006-09-05,2.1299999999999999
2006-09-06,2.1499999999999999
2006-09-07,2.1499999999999999
2006-09-08,2.157
2006-09-09,2.157
2006-09-10,2.157
2006-09-11,2.1739999999999999
2006-09-12,2.1659999999999999
2006-09-13,2.1560000000000001
2006-09-14,2.161
2006-09-15,2.1499999999999999
2006-09-16,2.1499999999999999
2006-09-17,2.1499999999999999
2006-09-17,2.1499999999999999
2006-09-18,2.145
2006-09-19,2.161
2006-09-20,2.1749999999999998
2006-09-21,2.2069999999999999
2006-09-22,2.2050000000000001
2006-09-23,2.2050000000000001
2006-09-24,2.2050000000000001
2006-09-25,2.2170000000000001
2006-09-26,2.1909999999999998
2006-09-27,2.1850000000000001
2006-09-28,2.1699999999999999
2006-09-29,2.169
2006-09-30,2.169
2006-10-01,2.169
2006-10-02,2.1560000000000001
2006-10-03,2.1720000000000002
2006-10-04,2.1600000000000001
2006-10-05,2.157
2006-10-06,2.161
2006-10-07,2.161
2006-10-08,2.161
2006-10-09,2.1539999999999999
2006-10-10,2.1509999999999998
2006-10-11,2.1560000000000001
2006-10-12,2.1560000000000001
2006-10-13,2.1349999999999998
2006-10-14,2.1349999999999998
2006-10-15,2.1349999999999998
2006-10-16,2.1280000000000001
2006-10-17,2.1299999999999999
2006-10-18,2.1299999999999999
2006-10-19,2.1389999999999998
2006-10-20,2.1389999999999998
2006-10-21,2.1389999999999998
2006-10-21,2.1389999999999998
2006-10-22,2.1389999999999998
2006-10-23,2.1360000000000001
2006-10-24,2.1480000000000001
2006-10-25,2.1440000000000001
2006-10-26,2.137
2006-10-27,2.1320000000000001
2006-10-28,2.1320000000000001
2006-10-29,2.1320000000000001
2006-10-30,2.1480000000000001
2006-10-31,2.141
2006-11-01,2.1419999999999999
2006-11-02,2.1419999999999999
2006-11-03,2.1379999999999999
2006-11-04,2.1379999999999999
2006-11-05,2.1379999999999999
2006-11-06,2.1349999999999998
2006-11-07,2.1360000000000001
2006-11-08,2.1360000000000001
2006-11-09,2.1389999999999998
2006-11-10,2.1499999999999999
2006-11-11,2.1499999999999999
2006-11-12,2.1499999999999999
2006-11-13,2.1669999999999998
2006-11-14,2.1469999999999998
2006-11-15,2.1469999999999998
2006-11-16,2.1520000000000001
2006-11-17,2.1579999999999999
2006-11-18,2.1579999999999999
2006-11-19,2.1579999999999999
2006-11-20,2.1579999999999999
2006-11-21,2.1619999999999999
2006-11-22,2.1640000000000001
2006-11-23,2.1659999999999999
2006-11-24,2.1680000000000001
2006-11-24,2.1680000000000001
2006-11-25,2.1680000000000001
2006-11-26,2.1680000000000001
2006-11-27,2.1890000000000001
2006-11-28,2.1859999999999999
2006-11-29,2.1669999999999998
2006-11-30,2.1619999999999999
2006-12-01,2.1659999999999999
2006-12-02,2.1659999999999999
2006-12-03,2.1659999999999999
2006-12-04,2.1619999999999999
2006-12-05,2.1499999999999999
2006-12-06,2.1440000000000001
2006-12-07,2.141
2006-12-08,2.1379999999999999
2006-12-09,2.1379999999999999
2006-12-10,2.1379999999999999
2006-12-11,2.1360000000000001
2006-12-12,2.1499999999999999
2006-12-13,2.1440000000000001
2006-12-14,2.1459999999999999
2006-12-15,2.145
2006-12-16,2.145
2006-12-17,2.145
2006-12-18,2.1469999999999998
2006-12-19,2.1600000000000001
2006-12-20,2.1560000000000001
2006-12-21,2.1549999999999998
2006-12-22,2.145
2006-12-23,2.145
2006-12-24,2.145
2006-12-25,2.145
2006-12-26,2.1419999999999999
2006-12-27,2.1440000000000001
2006-12-28,2.1339999999999999
2006-12-28,2.1339999999999999
2006-12-29,2.1339999999999999
2006-12-30,2.1339999999999999
2006-12-31,2.1339999999999999
2007-01-01,2.1339999999999999
2007-01-02,2.129
2007-01-03,2.1379999999999999
2007-01-04,2.1419999999999999
2007-01-05,2.1499999999999999
2007-01-06,2.1499999999999999
2007-01-07,2.1499999999999999
2007-01-08,2.149
2007-01-09,2.1480000000000001
2007-01-10,2.1480000000000001
2007-01-11,2.1429999999999998
2007-01-12,2.1389999999999998
2007-01-13,2.1389999999999998
2007-01-14,2.1389999999999998
2007-01-15,2.1400000000000001
2007-01-16,2.1389999999999998
2007-01-17,2.1320000000000001
2007-01-18,2.133
2007-01-19,2.129
2007-01-20,2.129
2007-01-21,2.129
2007-01-22,2.1339999999999999
2007-01-23,2.1309999999999998
2007-01-24,2.1269999999999998
2007-01-25,2.1320000000000001
2007-01-26,2.137
2007-01-27,2.137
2007-01-28,2.137
2007-01-29,2.133
2007-01-30,2.129
2007-01-31,2.1219999999999999
2007-01-31,2.1219999999999999
2007-02-01,2.0990000000000002
2007-02-02,2.1030000000000002
2007-02-03,2.1030000000000002
2007-02-04,2.1030000000000002
2007-02-05,2.0920000000000001
2007-02-06,2.0840000000000001
2007-02-07,2.0920000000000001
2007-02-08,2.0910000000000002
2007-02-09,2.1070000000000002
2007-02-10,2.1070000000000002
2007-02-11,2.1070000000000002
2007-02-12,2.1120000000000001
2007-02-13,2.1070000000000002
2007-02-14,2.0899999999999999
2007-02-15,2.0910000000000002
2007-02-16,2.0910000000000002
2007-02-17,2.0910000000000002
2007-02-18,2.0910000000000002
2007-02-19,2.0910000000000002
2007-02-20,2.0910000000000002
2007-02-21,2.0750000000000002
2007-02-22,2.0800000000000001
2007-02-23,2.0859999999999999
2007-02-24,2.0859999999999999
2007-02-25,2.0859999999999999
2007-02-26,2.0819999999999999
2007-02-27,2.1179999999999999
2007-02-28,2.1200000000000001
2007-03-01,2.117
2007-03-02,2.1299999999999999
2007-03-03,2.1299999999999999
2007-03-04,2.1299999999999999
2007-03-05,2.1339999999999999
2007-03-06,2.1160000000000001
2007-03-06,2.1160000000000001
2007-03-07,2.1110000000000002
2007-03-08,2.105
2007-03-09,2.097
2007-03-10,2.097
2007-03-11,2.097
2007-03-12,2.0859999999999999
2007-03-13,2.1030000000000002
2007-03-14,2.0950000000000002
2007-03-15,2.089
2007-03-16,2.0920000000000001
2007-03-17,2.0920000000000001
2007-03-18,2.0920000000000001
2007-03-19,2.077
2007-03-20,2.0750000000000002
2007-03-21,2.0579999999999998
2007-03-22,2.0590000000000002
2007-03-23,2.0600000000000001
2007-03-24,2.0600000000000001
2007-03-25,2.0600000000000001
2007-03-26,2.0590000000000002
2007-03-27,2.0609999999999999
2007-03-28,2.0680000000000001
2007-03-29,2.0430000000000001
2007-03-30,2.0590000000000002
2007-03-31,2.0590000000000002
2007-04-01,2.0590000000000002
2007-04-02,2.0459999999999998
2007-04-03,2.0350000000000001
2007-04-04,2.032
2007-04-05,2.0310000000000001
2007-04-06,2.0310000000000001
2007-04-07,2.0310000000000001
2007-04-08,2.0310000000000001
2007-04-09,2.0230000000000001
2007-04-09,2.0230000000000001
2007-04-10,2.0270000000000001
2007-04-11,2.0369999999999999
2007-04-12,2.032
2007-04-13,2.0190000000000001
2007-04-14,2.0190000000000001
2007-04-15,2.0190000000000001
2007-04-16,2.0350000000000001
2007-04-17,2.0339999999999998
2007-04-18,2.0310000000000001
2007-04-19,2.028
2007-04-20,2.0249999999999999
2007-04-21,2.0249999999999999
2007-04-22,2.0249999999999999
2007-04-23,2.0339999999999998
2007-04-24,2.0339999999999998
2007-04-25,2.0190000000000001
2007-04-26,2.0249999999999999
2007-04-27,2.0299999999999998
2007-04-28,2.0299999999999998
2007-04-29,2.0299999999999998
2007-04-30,2.0339999999999998
2007-05-01,2.0339999999999998
2007-05-02,2.0219999999999998
2007-05-03,2.0259999999999998
2007-05-04,2.0329999999999999
2007-05-05,2.0329999999999999
2007-05-06,2.0329999999999999
2007-05-07,2.0190000000000001
2007-05-08,2.0209999999999999
2007-05-09,2.0169999999999999
2007-05-10,2.0219999999999998
2007-05-11,2.0169999999999999
2007-05-12,2.0169999999999999
2007-05-13,2.0169999999999999
2007-05-13,2.0169999999999999
2007-05-14,2.0070000000000001
2007-05-15,1.98
2007-05-16,1.9510000000000001
2007-05-17,1.95
2007-05-18,1.9590000000000001
2007-05-19,1.9590000000000001
2007-05-20,1.9590000000000001
2007-05-21,1.9379999999999999
2007-05-22,1.9419999999999999
2007-05-23,1.9490000000000001
2007-05-24,1.968
2007-05-25,1.95
2007-05-26,1.95
2007-05-27,1.95
2007-05-28,1.9410000000000001
2007-05-29,1.948
2007-05-30,1.9399999999999999
2007-05-31,1.9239999999999999
2007-06-01,1.903
2007-06-02,1.903
2007-06-03,1.903
2007-06-04,1.9259999999999999
2007-06-05,1.9430000000000001
2007-06-06,1.95
2007-06-07,1.95
2007-06-08,1.958
2007-06-09,1.958
2007-06-10,1.958
2007-06-11,1.9039999999999999
2007-06-12,1.9450000000000001
2007-06-13,1.9430000000000001
2007-06-14,1.925
2007-06-15,1.911
2007-06-16,1.911
2007-06-16,1.911
2007-06-17,1.911
2007-06-18,1.9039999999999999
2007-06-19,1.903
2007-06-20,1.927
2007-06-21,1.915
2007-06-22,1.9410000000000001
2007-06-23,1.9410000000000001
2007-06-24,1.9410000000000001
2007-06-25,1.9490000000000001
2007-06-26,1.9510000000000001
2007-06-27,1.9410000000000001
2007-06-28,1.9199999999999999
2007-06-29,1.9279999999999999
2007-06-30,1.9279999999999999
2007-07-01,1.9279999999999999
2007-07-02,1.913
2007-07-03,1.909
2007-07-04,1.9079999999999999
2007-07-05,1.9119999999999999
2007-07-06,1.901
